id,title,school,createdAt
230136583,這晚真的流淚,大葉大學,2018-11-24T19:38:03.797Z
230136576,什麼叫做輸不起,國立臺北科技大學,2018-11-24T19:37:06.139Z
230136572,覺得……好像被騙了……,龍華科技大學,2018-11-24T19:36:48.396Z
230136568,選舉要的是什麼,毛爸,2018-11-24T19:36:22.506Z
230136565,柯文哲凍蒜凍蒜凍蒜,樹人醫護管理專科學校,2018-11-24T19:36:12.473Z
230136557,原來你們57萬選出來的人是這樣賴皮的呀,國立屏東科技大學,2018-11-24T19:35:24.331Z
230136547,當你等了20年只輸3000票,Pitza-Time,2018-11-24T19:34:33.569Z
230136540,過一個晚上三則笑話,義守大學,2018-11-24T19:33:25.034Z
230136535,原來這就是柯粉,國立交通大學,2018-11-24T19:31:38.178Z
230136534,請那些說一開始就要求提訴訟的人請進,國立成功大學,2018-11-24T19:31:17.602Z
230136510,恭喜,逢甲大學,2018-11-24T19:28:46.353Z
230136505,選舉無效！？重選就真的可笑,國立中央大學,2018-11-24T19:28:22.653Z
230136498,這波大家快跟上,中原大學,2018-11-24T19:27:23.194Z
230136494,您是否不同意未來公投案不應不使用不能讓民眾不理解的多重否定句,國立嘉義大學,2018-11-24T19:27:01.185Z
230136490,支持驗票，但選舉有效,國立中正大學,2018-11-24T19:26:21.405Z
230136489,柯批沒讓我失望,亞洲大學,2018-11-24T19:26:08.352Z
230136483,柯文哲有危險-選後,國立臺北科技大學,2018-11-24T19:24:58.201Z
230136472,台灣🇹🇼的未來交給柯文哲🙋🏻‍♂️皆大歡喜也不忘按個心💁🏻‍♂️讓整個台灣團結一心😊頂上去讓老一輩看見年輕人的活力與熱情😝,Johnson,2018-11-24T19:23:11.816Z
230136456,高雄的未來,暱名,2018-11-24T19:21:43.243Z
230136448,輸不起,世新大學,2018-11-24T19:20:57.185Z
230136447,新聞及時更新?,國立東華大學,2018-11-24T19:20:56.522Z
230136434,台北市 柯p恭喜你又創造奇蹟！！,景文科技大學,2018-11-24T19:18:19.853Z
230136430,臺北地檢署和法院現在有開嗎？,世新大學,2018-11-24T19:17:58.210Z
230136429,高下立判,淡江大學,2018-11-24T19:17:50.918Z
230136423,柯p當選預言,東吳大學,2018-11-24T19:17:37.346Z
230136417,阿北連任成功 #TeamKP,Ryannnnn,2018-11-24T19:16:24.742Z
230136394,柯文哲當選按愛心,國立嘉義大學,2018-11-24T19:13:23.275Z
230136393,「 阿北回來了!  」柯P讓我笑了,中原大學,2018-11-24T19:13:13.705Z
230136391,可憐丁守中,中國文化大學,2018-11-24T19:13:06.788Z
230136378,除了阿北，注意到哌吉了嗎？,國立中央大學,2018-11-24T19:11:38.854Z
230136376,丁守中想要選舉無效⋯,國立屏東大學,2018-11-24T19:11:32.940Z
230136354,柯文哲vs丁守中,逢甲大學,2018-11-24T19:09:37.879Z
230136347,台灣人自己丟了民主,醒吾科技大學,2018-11-24T19:09:03.152Z
230136344,阿扣一個吼叫,朝陽科技大學,2018-11-24T19:08:47.304Z
230136341,多少人為了1500投給丁丁跟姚姚？,熱情如火的冰塊,2018-11-24T19:08:32.237Z
230136337,如果柯P輸也會提選舉無效吧？,銘傳大學,2018-11-24T19:08:25.295Z
230136334,姚文智 你應該也要站出來,國立成功大學,2018-11-24T19:08:04.585Z
230136326,輸不起！？民主價值,阿達元帥的臭豆府,2018-11-24T19:07:34.516Z
230136320,柯老大終於當選啦！！！,正修科技大學,2018-11-24T19:07:15.039Z
230136306,台北市長,國立東華大學,2018-11-24T19:05:09.245Z
230136301,恭喜丁丁連任🎉🎉,手中有台啤心中有台體,2018-11-24T19:04:39.745Z
230136299,我們的柯阿北回來了,弘光科技大學,2018-11-24T19:04:35.005Z
230136286,嘉義縣市長Vs嘉義市縣長,國立高雄科技大學,2018-11-24T19:03:11.183Z
230136283,還好有柯P的台灣,東海大學,2018-11-24T19:03:01.305Z
230136274,台灣選民素質,哈哈,2018-11-24T19:02:26.578Z
230136273,關於選舉無效,靜宜大學,2018-11-24T19:02:20.517Z
230136271,神預知,逢甲大學,2018-11-24T19:02:02.421Z
230136264,我發現了丁丁的秘密,長庚大學,2018-11-24T19:01:41.351Z
230136257,丁丁跟勝文得票率一樣,158.9,2018-11-24T19:00:57.792Z
230136254,柯P回來了！！！,Viscaria,2018-11-24T19:00:40.850Z
230136250,我們未來4年的市長 柯 文 哲,國立臺北商業大學,2018-11-24T19:00:14.659Z
230136246,坐等柯p國際記者會,國立臺北教育大學,2018-11-24T18:59:36.414Z
230136244,選舉無效！我挺丁,南臺科技大學,2018-11-24T18:59:22.570Z
230136243,2018選舉,致理科技大學,2018-11-24T18:59:21.819Z
230136242,大家冷靜看一下,國立虎尾科技大學,2018-11-24T18:59:21.748Z
230136240,什麼鬼公投,國立澎湖科技大學,2018-11-24T18:59:06.581Z
230136236,【我剛全程都有看丁守中的會場直播】,世新大學,2018-11-24T18:58:52.751Z
230136233,台北的未來交給柯文哲,國立臺灣師範大學,2018-11-24T18:58:40.978Z
230136212,說他輸不起 不是腦粉,國立臺東大學,2018-11-24T18:56:54.476Z
230136209,求阿扣幫阿北唱歌的影片,東海大學,2018-11-24T18:56:40.766Z
230136194,柯文哲連任啦(❀ฺ´∀`❀ฺ)ﾉ,馬偕醫護管理專科學校,2018-11-24T18:55:39.267Z
230136191,阿伯回歸啦,逢甲大學,2018-11-24T18:55:19.358Z
230136186,丁輸不起？,淡江大學,2018-11-24T18:54:57.661Z
230136183,柯文哲贏啦！！！,國立高雄應用科技大學,2018-11-24T18:54:47.650Z
230136175,丁丁,台北海洋科技大學,2018-11-24T18:54:14.700Z
230136170,驗票？選舉無效？,國立中興大學,2018-11-24T18:53:58.725Z
230136169,阿北回來了,國立澎湖科技大學,2018-11-24T18:53:47.976Z
230136165,謝謝,銘傳大學,2018-11-24T18:53:18.027Z
230136158,對不起我膚淺,國立成功大學,2018-11-24T18:53:03.559Z
230136149,阿北回來了😭,聖約翰科技大學,2018-11-24T18:52:18.052Z
230136148,關於台北的選舉結果,逢甲大學,2018-11-24T18:52:15.972Z
230136141,原來丁丁才是這次選舉最沒風度的,佛光大學,2018-11-24T18:51:43.565Z
230136119,改變成真 持續發生,臺北城市科技大學,2018-11-24T18:50:31.125Z
230136113,政府 484 想履行鼻孔發電ㄚ,新加坡國立大學,2018-11-24T18:50:01.267Z
230136110,公投才應該申訴選舉無效,臭臭獸,2018-11-24T18:49:48.925Z
230136102,承認這次的選舉有問題吧,逢甲大學,2018-11-24T18:49:20.027Z
230136097,柯文哲感謝四位候選人,東吳大學,2018-11-24T18:48:56.632Z
230136091,說姚拖累柯的很不尊重阿北,臺北醫學大學,2018-11-24T18:48:26.335Z
230136089,丁守中將提選舉無效！？,國立彰化師範大學,2018-11-24T18:48:22.901Z
230136081,當丁守中提出無效，在扯棄保,崑山科技大學,2018-11-24T18:47:51.561Z
230136073,柯文哲當選台北市長 丁 : 擬申請選舉無效,真理大學,2018-11-24T18:47:28.302Z
230136066,台灣的民主？,東吳大學,2018-11-24T18:47:10.333Z
230136057,看到了才敢睡,長庚大學,2018-11-24T18:46:23.677Z
230136053,改朝換代,中華醫事科技大學,2018-11-24T18:46:08.443Z
230136045,投票的意義到底在哪裡,世新大學,2018-11-24T18:45:25.447Z
230136042,恭喜柯P！,這是瘦子女友你知道的,2018-11-24T18:45:21.713Z
230136040,更/一定會一堆腦粉說丁守中輸不起。,正修科技大學,2018-11-24T18:45:10.287Z
230136030,不是你認為的就是對的,國立臺北科技大學,2018-11-24T18:44:30.414Z
230136023,終於開完了!!!!!!!!!!!,龍華科技大學,2018-11-24T18:43:57.637Z
230136020,某市長候選人輸不起嗎?,遠東科技大學,2018-11-24T18:43:48.411Z
230136004,恭喜台北市智力測驗通過,國立宜蘭大學,2018-11-24T18:42:41.804Z
230135996,萬一要重新投票,國立臺灣海洋大學,2018-11-24T18:41:48.285Z
230135991,風範呢???,聖約翰科技大學,2018-11-24T18:41:38.128Z
230135990,阿北連任成功！,開南大學,2018-11-24T18:41:35.982Z
230135987,柯P,國立臺中科技大學,2018-11-24T18:41:30.970Z
230135985,柯P當選 丁丁當選無效 懶人包入內 更,淡江大學,2018-11-24T18:41:08.546Z
230135982,開票開到天荒地老,台中地頭蛇,2018-11-24T18:40:58.802Z
230135980,柯文哲贏了！！！,國立清華大學,2018-11-24T18:40:55.500Z
230135975,可憐的台北市民，選了個無能的市長,國立臺灣科技大學,2018-11-24T18:40:30.721Z
230135972,贏了!恭喜阿北,國立中央大學,2018-11-24T18:40:24.245Z
230135960,終於分出勝負了！可以睡覺了！,國立政治大學,2018-11-24T18:39:58.799Z
230135953,台北選戰神預知！,馬偕醫護管理專科學校,2018-11-24T18:39:35.265Z
230135948,阿北贏了！！！！,匿名,2018-11-24T18:39:28.293Z
230135944,丁守中 轉戰娛樂圈,國立中興大學,2018-11-24T18:39:16.117Z
230135938,傻眼丁守中,輔仁大學,2018-11-24T18:39:07.097Z
230135927,對民主的尊重呢？,東海大學,2018-11-24T18:38:40.338Z
230135920,阿北當選啦！,嶺東科技大學,2018-11-24T18:38:14.528Z
230135914,素質,大仁科技大學,2018-11-24T18:37:52.323Z
230135911,笑死 ㄉㄧㄥㄉㄧㄥˇ風度？,你我都知道的那位,2018-11-24T18:37:48.891Z
230135895,丁守中真的很無言,國立政治大學,2018-11-24T18:36:36.859Z
230135888,我真的是受不了丁守中,國立成功大學,2018-11-24T18:36:07.169Z
230135885,中選會太爛,致理科技大學,2018-11-24T18:35:54.179Z
230135878,📣 以核養綠通過 政院：非核家園計劃不變 📣,學店化學渣,2018-11-24T18:35:22.037Z
230135872,部份大學生不要盲目支持柯p好嗎,國立成功大學,2018-11-24T18:35:07.608Z
230135865,丁丁還好嗎,弘光科技大學,2018-11-24T18:34:16.223Z
230135864,＝＝,中原大學,2018-11-24T18:34:16.157Z
230135859,為什麼這次台北市這麼久,國立東華大學,2018-11-24T18:34:03.441Z
230135857,反對不乾淨選舉？,東吳大學,2018-11-24T18:33:45.563Z
230135856,從晚會就可以看出丁丁和柯P的素質,淡江大學,2018-11-24T18:33:44.080Z
230135847,選舉無效,國立中興大學,2018-11-24T18:33:16.506Z
230135845,準備全臺重新投票了嗎？,世新大學,2018-11-24T18:33:14.234Z
230135841,丁丁輸不起,淡江大學,2018-11-24T18:32:55.414Z
230135836,丁在搞笑？,淡江大學,2018-11-24T18:32:41.510Z
230135834,阿北贏了❤️❤️丁守中要去投訴了幹,亞洲大學,2018-11-24T18:32:33.879Z
230135833,丁守中提選舉無效,輔仁大學,2018-11-24T18:32:31.729Z
230135829,柯阿北~最狂無黨派4ni😁有誰也等到現在的,淡江大學,2018-11-24T18:32:05.818Z
230135825,阿北最棒了👍🏻,輔英科技大學,2018-11-24T18:31:50.154Z
230135815,柯文哲可以宣布勝選了,長榮大學,2018-11-24T18:31:07.527Z
230135804,丁丁半夜兩點多在幹嘛？,中原大學,2018-11-24T18:30:34.345Z
230135802,一起歡迎我們的柯文哲回到北市府囉,建國科技大學,2018-11-24T18:30:27.302Z
230135796,守中7pupu,中國文化大學,2018-11-24T18:30:04.542Z
230135779,丁守中輸不起,Kobe Bryant,2018-11-24T18:28:55.709Z
230135778,求柯p上任,中原大學,2018-11-24T18:28:51.347Z
230135771,陳致中當選高雄市議員！獲1.5萬人支持　「會努力替市民發聲」,國立澎湖科技大學,2018-11-24T18:28:34.173Z
230135762,丁丁真的很沒風度,中國文化大學,2018-11-24T18:27:09.548Z
230135754,丁守中輸不起喔,國立虎尾科技大學,2018-11-24T18:26:55.997Z
230135753,阿伯要輸了嗎QAQ,國立中正大學,2018-11-24T18:26:48.108Z
230135752,公投法和選舉罷免法是不是應該要修法？,世新大學,2018-11-24T18:26:47.071Z
230135741,號外～～阿北慘勝,南臺科技大學,2018-11-24T18:26:05.566Z
230135739,Kp直播,國立高雄第一科技大學,2018-11-24T18:25:53.879Z
230135729,柯文哲！！,朝陽科技大學,2018-11-24T18:24:32.614Z
230135722,當初反核的你們,中原大學,2018-11-24T18:24:08.750Z
230135696,#新聞 以核養綠公投過關 政院：2025非核家園目標不變,我是小花(⌒▽⌒),2018-11-24T18:21:37.219Z
230135664,公投反悔？,朝陽科技大學,2018-11-24T18:19:06.461Z
230135634,反同通過。。。,多倫多大學,2018-11-24T18:16:40.695Z
230135619,有人一樣今晚睡不著嗎？,靜宜大學,2018-11-24T18:14:58.456Z
230135610,給我感謝選務人員喔 蓋,國立高雄海洋科技大學,2018-11-24T18:14:22.955Z
230135603,權利從來不是天賦,國立金門大學,2018-11-24T18:13:22.482Z
230135596,沒有顏色的真正民主（文長）,國立臺灣科技大學,2018-11-24T18:12:46.836Z
230135590,剩下最後1%,南臺科技大學,2018-11-24T18:12:01.215Z
230135589,不懂請教各位~~~,玥,2018-11-24T18:11:57.129Z
230135582,（已解答）我有點懷疑，希望有人能給我答案,國立屏東科技大學,2018-11-24T18:11:09.007Z
230135571,公投 關於彩虹🌈,被蘋果打到頭,2018-11-24T18:09:58.603Z
230135552,好消息，告網友的柯黑落選,南臺科技大學,2018-11-24T18:07:23.712Z
230135529,選舉中看見噁心的網民,東海大學,2018-11-24T18:05:16.649Z
230135479,號稱最有智力的柯粉,高雄醫學大學,2018-11-24T17:59:32.296Z
230135469,在大家關心柯p當選的時候,中原大學,2018-11-24T17:58:52.517Z
230135464,公投完,國立東華大學,2018-11-24T17:58:11.143Z
230135450,姚文智真心睿智,國立臺灣藝術大學,2018-11-24T17:57:06.055Z
230135439,那個淡江要吃屎的趕快出來直播了啊,東方設計大學,2018-11-24T17:56:17.061Z
230135431,作弊就是不對,國立虎尾科技大學,2018-11-24T17:55:51.278Z
230135406,公投全名叫公民投票,正修科技大學,2018-11-24T17:53:27.277Z
230135404,站對立面 並不是民智未開,國立嘉義大學,2018-11-24T17:53:23.300Z
230135368,驗票完，姚文智當選,國立中興大學,2018-11-24T17:51:18.698Z
230135358,同婚 民法V.S專法,淡江大學,2018-11-24T17:50:19.259Z
230135329,恭喜韓總 恭喜高雄發大財：),國立嘉義大學,2018-11-24T17:45:56.913Z
230135319,大安區票開的特慢,世新大學,2018-11-24T17:44:25.008Z
230135310,#新聞「九二共識」讓高雄發展　韓國瑜：未來將建立兩岸工作小組，條條道路通賺錢,親共都將被制裁,2018-11-24T17:43:37.366Z
230135281,北市開那麼慢,國立中興大學,2018-11-24T17:40:22.397Z
230135276,這次的選舉問題真不少,靜宜大學,2018-11-24T17:40:09.948Z
230135274,原來巴哈半年前就有北市選舉答案,國立勤益科技大學,2018-11-24T17:39:38.857Z
230135233,最後衝刺剩下29投票所,柯痞下台,2018-11-24T17:36:42.365Z
230135209,戊戌年,幹話鍵盤律師事務所所長,2018-11-24T17:35:18.861Z
230135172,真的相信換人做就有好空氣？,國立高雄應用科技大學,2018-11-24T17:31:42.099Z
230135164,標題很難想（關於台灣人對兩黨獨大的想法？）,淡江大學,2018-11-24T17:31:14.990Z
230135163,[轉]婚姻平權法案議題所凸顯的成人教育問題,加州大學戴維斯分校,2018-11-24T17:31:09.264Z
230135124,公投連署簽起來！！！,國立聯合大學,2018-11-24T17:27:49.594Z
230135123,東奧中華民國正名公投結果會不會翻盤？,世新大學,2018-11-24T17:27:48.566Z
230135111,選情,問君能有幾多愁,2018-11-24T17:26:34.224Z
230135033,我對台中市長結果很滿意,國立臺灣大學,2018-11-24T17:20:42.113Z
230135003,公投作弊？,淡江大學,2018-11-24T17:18:10.549Z
230134973,台北市開票速度,國立臺北商業大學,2018-11-24T17:16:06.705Z
230134956,疑問 市長選舉開票到半夜一點的原因是什麼？,國立臺灣大學,2018-11-24T17:14:29.762Z
230134946,姚姚 謝謝你帶給我們這陣子的娛樂,朝陽科技大學,2018-11-24T17:13:38.314Z
230134941,北市選戰,健行科技大學,2018-11-24T17:13:25.212Z
230134940,柯文哲的貢獻,淡江大學,2018-11-24T17:13:16.507Z
230134910,說好的公平呢？,最狂傑克,2018-11-24T17:10:22.214Z
230134909,公投也投了  民主不是獨裁,國立交通大學,2018-11-24T17:10:14.839Z
230134888,2020總統大選,高雄支持4號蘇盈貴,2018-11-24T17:08:31.936Z
230134880,投票,瑞士捲,2018-11-24T17:07:30.025Z
230134853,11案通過了，以後會怎麼樣？,實踐大學,2018-11-24T17:05:31.677Z
230134827,有人還記得這篇祭品文嗎,下去領500,2018-11-24T17:03:45.448Z
230134812,替柯文哲不值,匿名,2018-11-24T17:02:26.619Z
230134806,關於公投,國立高雄第一科技大學,2018-11-24T17:01:55.641Z
230134802,王世堅厲害,中國文化大學,2018-11-24T17:01:35.150Z
230134798,韓國瑜當選,義守大學,2018-11-24T17:01:25.724Z
230134773,中選會影響選情,東吳大學,2018-11-24T16:59:11.615Z
230134761,開票時間也太久了吧,致理科技大學,2018-11-24T16:58:30.805Z
230134742,為什麼這次會開這麼久,朝陽科技大學,2018-11-24T16:57:05.338Z
230134741,最近迪卡的熱門版都是彩虹版。,僑光科技大學,2018-11-24T16:56:54.716Z
230134723,難道這樣，我們就不是朋友了嘛？,樹德科技大學,2018-11-24T16:55:08.726Z
230134720,同性公投有爭議 應該再投一次,中國文化大學,2018-11-24T16:54:56.423Z
230134716,這個選舉,國立臺北大學,2018-11-24T16:54:40.219Z
230134706,台灣的民主是真的民主嗎？,醒吾科技大學,2018-11-24T16:53:42.963Z
230134694,未來人是你？,逢甲大學,2018-11-24T16:52:49.789Z
230134675,現在是連專法都不立了嗎？,東吳大學,2018-11-24T16:50:57.628Z
230134661,輸不起就輸不起,國立臺中教育大學,2018-11-24T16:50:02.863Z
230134660,投票時事,修平科技大學,2018-11-24T16:49:59.192Z
230134657,選情先知是你！？,中原大學,2018-11-24T16:49:54.940Z
230134649,還是逃脫不了漩渦,文藻外語大學,2018-11-24T16:48:32.935Z
230134637,德：幹你白癡喔,國立高雄海洋科技大學,2018-11-24T16:47:45.670Z
230134623,請為說的話負責任,長榮大學,2018-11-24T16:46:50.139Z
230134610,選舉開票直播,Timi2130,2018-11-24T16:45:35.493Z
230134541,彰化市長當選人？,嘉南藥理大學,2018-11-24T16:39:24.093Z
230134536,我想知道性平教育為什麼不好？,國立嘉義大學,2018-11-24T16:38:59.226Z
230134485,阿北穩了啦！,致理科技大學,2018-11-24T16:34:20.091Z
230134476,關於選舉的結果...,偉,2018-11-24T16:33:46.119Z
230134473,有人跟我一樣嗎😂,東海大學,2018-11-24T16:33:36.453Z
230134468,革命尚未成功，同志仍須努力,義守大學,2018-11-24T16:33:10.124Z
230134455,感謝台大醫院和段宜康,中國醫藥大學,2018-11-24T16:32:20.299Z
230134450,📣 謝謝大家  以核養綠順利通過公投 📣,學店化學渣,2018-11-24T16:31:46.372Z
230134427,讓鳥籠公投回來吧,東吳大學,2018-11-24T16:28:56.520Z
230134416,章魚哥是膩?,國立臺灣科技大學,2018-11-24T16:28:24.989Z
230134407,反同扣掉兩百萬都贏,中國文化大學,2018-11-24T16:27:33.898Z
230134394,北市開票？？,崑山科技大學,2018-11-24T16:26:52.724Z
230134386,P哥在任期間真的做不好嗎？,正修科技大學,2018-11-24T16:25:48.847Z
230134371,我投不投票應該是我自己的自由吧,@@@@,2018-11-24T16:23:44.507Z
230134367,關於投票   可以聽聽我的想法嗎,遠東科技大學,2018-11-24T16:23:26.764Z
230134354,開票速度,淡江大學,2018-11-24T16:22:52.007Z
230134345,挺同請轉台 公投結果,Hey Wilson,2018-11-24T16:22:03.916Z
230134335,#討論 王世堅恐怕是神預測,中原大學,2018-11-24T16:21:47.481Z
230134330,台北市長選舉,高苑科技大學,2018-11-24T16:21:22.225Z
230134314,票數差距,淡江大學,2018-11-24T16:19:55.503Z
230134309,今天台灣顏色不一樣哦,虎尾小炫風,2018-11-24T16:18:59.574Z
230134294,柯文哲競選總部,靜宜大學,2018-11-24T16:17:18.999Z
230134291,講個時事笑話,佛心公司,2018-11-24T16:17:13.123Z
230134254,太頭痛了,國立屏東大學,2018-11-24T16:13:57.665Z
230134247,年輕人 我們在公投上輸了 但是要把阿北贏回來,國立臺北商業大學,2018-11-24T16:13:20.744Z
230134243,譴責中廠廠公陳英鈐,國立成功大學,2018-11-24T16:13:09.150Z
230134242,呱吉總算不烙賽了!!!!!,哇係寶寶👶,2018-11-24T16:13:01.816Z
230134241,有關公投,國立中興大學,2018-11-24T16:13:00.766Z
230134229,關你屁事,國立勤益科技大學,2018-11-24T16:11:37.526Z
230134225,姚文智宣布敗選,東吳大學,2018-11-24T16:11:23.443Z
230134210,同婚公投會輸的原因,國立臺灣大學 音樂系,2018-11-24T16:10:31.596Z
230134193,請問是要我怎麼支持？,匿名,2018-11-24T16:08:40.416Z
230134179,哈哈哈來一起赤化吧,香港中文大學,2018-11-24T16:07:39.526Z
230134157,用選票教訓你們,   閩南戰神,2018-11-24T16:06:03.545Z
230134141,關於有人討論馬政府蔡政府,國立臺灣海洋大學,2018-11-24T16:05:11.195Z
230134139,媒體亂報選舉票數,崑山科技大學,2018-11-24T16:04:59.012Z
230134110,為何覺青令人討厭?,國立雲林科技大學,2018-11-24T16:02:04.344Z
230134103,以核養綠 我們成功了,明志科技大學,2018-11-24T16:01:45.568Z
230134088,這不是敗選的負責任（幫高調）,奇異果天團老二,2018-11-24T16:00:35.267Z
230134087,恭喜國民黨讓臺灣重回藍天,明新科技大學,2018-11-24T16:00:28.339Z
230134072,#討論  如果韓國瑜留在北農，今天的選舉會有什麼樣的不同,華中,2018-11-24T15:59:37.015Z
230134071,去搭計程車啊（x,國立臺北科技大學,2018-11-24T15:59:16.418Z
230134068,阿扁啥時結束保外就醫,樹人醫護管理專科學校,2018-11-24T15:59:07.765Z
230134056,恭喜,大葉大學,2018-11-24T15:58:09.707Z
230134048,以後坐捷運不用讓座了,國立臺灣師範大學,2018-11-24T15:57:46.238Z
230134037,台北市長開票詢問,國立東華大學,2018-11-24T15:57:02.063Z
230134034,ㄏㄏ,臺北市立大學,2018-11-24T15:56:51.331Z
230134024,#感謝 感謝台北市士林區,親共都將被制裁,2018-11-24T15:56:07.983Z
230134021,請問,淡江大學,2018-11-24T15:55:40.277Z
230134002,恭喜，許崑源回歸高雄市議長👍,波爾克州立學院,2018-11-24T15:54:39.859Z
230133996,關於台北智力測驗,CCC2000,2018-11-24T15:54:07.741Z
230133982,韓若當選高雄市 是不是有人要跳海啊,正修科技大學,2018-11-24T15:53:05.153Z
230133978,怎麼怪怪的....,實踐大學,2018-11-24T15:52:41.993Z
230133967,公投,台南應用科技大學,2018-11-24T15:51:00.809Z
230133949,拜託幫高調—開票亂象,南臺科技大學,2018-11-24T15:48:57.615Z
230133913,辛苦台北市的工作人員,中國文化大學,2018-11-24T15:45:53.695Z
230133912,真的超級抖,長榮大學,2018-11-24T15:45:52.116Z
230133892,韓流崛起 光頭罩頂,中國科技大學,2018-11-24T15:43:58.261Z
230133880,擊潰丁守中,修平科技大學,2018-11-24T15:43:05.286Z
230133875,這次投票，真是讓人失望透頂,嗨,2018-11-24T15:42:51.899Z
230133873,不同意公投第10案=反同？,東吳大學,2018-11-24T15:42:47.621Z
230133862,關於這次選局，選務人員辛苦了。,國立高雄海洋科技大學,2018-11-24T15:41:55.387Z
230133846,阿公對投票的看法,國立高雄科技大學,2018-11-24T15:40:50.668Z
230133842,為了柯P，謝謝D卡上的你們一萬多個愛心,國立清華大學,2018-11-24T15:40:38.746Z
230133831,喪失法治的自由,國立臺灣藝術大學,2018-11-24T15:40:03.183Z
230133827,恭喜以核養綠通過！,輔仁大學,2018-11-24T15:39:47.145Z
230133796,以核養綠過囉!,高雄醫學大學,2018-11-24T15:37:38.555Z
230133765,等等我要看狂腥聞,輔仁大學,2018-11-24T15:35:24.342Z
230133754,你可以不支持丁丁但是阿杜都要出來唱歌了,國立交通大學,2018-11-24T15:34:38.609Z
230133750,擊潰丁守中,臺灣警察專科學校,2018-11-24T15:34:28.940Z
230133743,在冥禁黨說假話會升官,國立虎尾科技大學,2018-11-24T15:34:04.603Z
230133740,關於性平 我問號,南臺科技大學,2018-11-24T15:33:44.918Z
230133728,中選會都是民進黨的人嗎?,國立臺灣師範大學,2018-11-24T15:32:48.938Z
230133723,公投第16號過關🎉,東海大學,2018-11-24T15:32:32.946Z
230133717,其邁的感言,打啦蹦蹦蹦蹦吧,2018-11-24T15:32:03.369Z
230133714,台灣的選擇——柯文哲❤️🇹🇼#更,亞洲大學,2018-11-24T15:31:56.905Z
230133707,今日投票之我見,黑問號,2018-11-24T15:31:39.545Z
230133700,公投疑問？,台南應用科技大學,2018-11-24T15:30:41.951Z
230133666,新聞報的選舉票其實是假的？,國立臺灣科技大學,2018-11-24T15:28:30.896Z
230133658,想起2006高雄市長選舉,東吳大學,2018-11-24T15:27:59.339Z
230133650,有沒有人一樣在跟我等,建國科技大學,2018-11-24T15:26:47.592Z
230133639,公投作弊！檢舉表單,國立屏東大學,2018-11-24T15:25:57.066Z
230133614,為竹市智堅市長喝采！！還有柯P凍蒜！！！,匿名,2018-11-24T15:24:04.927Z
230133612,替科P集氣 希望你可以連任,南臺科技大學,2018-11-24T15:23:52.043Z
230133607,公投圓滿落幕,竹子竹子,2018-11-24T15:23:32.322Z
230133580,不要被新聞混淆,國立中正大學,2018-11-24T15:21:39.778Z
230133576,高雄除了韓國瑜贏 還有一件事情很值得開心!!,國立高雄應用科技大學,2018-11-24T15:21:26.505Z
230133574,信念與堅持的典範,國立交通大學,2018-11-24T15:21:23.072Z
230133573,丁守中領先柯文哲8票,國立臺灣海洋大學,2018-11-24T15:21:20.870Z
230133569,公投看得出來人心,如果愛有天意,2018-11-24T15:20:56.374Z
230133556,如果你是台北市民，你會投誰？,國立屏東大學,2018-11-24T15:19:56.421Z
230133539,邱議員凍蒜,國立中央大學,2018-11-24T15:18:39.084Z
230133537,中選會出來道歉喔,淡江大學,2018-11-24T15:18:35.922Z
230133489,擊潰丁守中,輔仁大學,2018-11-24T15:15:35.317Z
230133475,請問要看哪裡比較準呢？,匿名,2018-11-24T15:14:34.435Z
230133472,關於公投結果,世新大學,2018-11-24T15:14:24.153Z
230133453,好爽喔,南臺科技大學,2018-11-24T15:13:03.915Z
230133450,關於🌈平權公投，我想說...,中原大學,2018-11-24T15:12:50.705Z
230133442,'A great divide': Inside the battle to stop same-sex marriage in Taiwan,加州大學戴維斯分校,2018-11-24T15:11:46.072Z
230133440,KP阿北的影響力,國立臺灣海洋大學,2018-11-24T15:11:41.657Z
230133417,柯的心情,大葉大學,2018-11-24T15:09:53.859Z
230133413,公投結果-理智的選擇,逢甲大學,2018-11-24T15:09:38.528Z
230133404,# 更 從台北市長選舉看出台灣悲歌,中山醫學大學,2018-11-24T15:08:25.790Z
230133399,開票好煎熬啊∼∼∼,逢甲大學,2018-11-24T15:08:13.109Z
230133380,太智障了吧,國立中興大學,2018-11-24T15:06:22.393Z
230133376,台北年輕人在幹嘛,國立虎尾科技大學,2018-11-24T15:06:08.476Z
230133374,柯P啊啊啊,實踐大學,2018-11-24T15:06:01.440Z
230133359,只能用種偏激的語言來表達自己的憤怒,淡江大學,2018-11-24T15:04:58.132Z
230133348,棄姚保丁丁？,人生不過如此,2018-11-24T15:04:04.024Z
230133334,如果台灣還想要有未來,匿名,2018-11-24T15:03:25.372Z
230133328,先別理公投了，擊潰丁守中,義守大學,2018-11-24T15:02:57.311Z
230133313,台北市市長公平預測,靜宜大學,2018-11-24T15:01:57.105Z
230133299,#圖 電視台是在灌票嗎@@,國立臺中科技大學,2018-11-24T15:00:54.325Z
230133270,我說選舉……,匿名,2018-11-24T14:57:48.087Z
230133233,挺同婚的這些明星，欠我一個道歉!,亞東技術學院,2018-11-24T14:55:06.254Z
230133202,公投違法及台北市選舉,國立臺北教育大學,2018-11-24T14:53:11.141Z
230133199,柯文哲大概輸掉了嗎,世新大學,2018-11-24T14:53:03.550Z
